trace_id,stv,anomaly_score
e32b95c3478e3599,"[8259, 7779, 7433, 6412, 2579, 877, 1799, 732, 655, 32, 1160, 37, 1365, 40, 870, 1128, 722, 675, 350, 1062, 1721, 375, 2693, 327, 1119, 440, 1789, 1624, 632, 1235, 553, 577, 71]",0
07b1787186e4965a,"[8838, 7449, 7128, 6256, 671, 2341, 511, 1670, 557, 27, 48, 46, 878, 1334, 700, 1145, 557, 730, 351, 969, 1783, 2821, 1267, 669, 513, 437, 2043, 1879, 1580, 1183, 553, 340, 72]",0
f2750879763d785d,"[8108, 7715, 7326, 6346, 2980, 886, 2318, 808, 812, 884, 1931, 63, 59, 61, 606, 1648, 428, 997, 535, 1346, 2237, 2517, 1530, 803, 544, 1727, 477, 1474, 1076, 580, 657, 436, 78]",0
a747504d8d050cb9,"[7969, 7070, 6743, 5989, 2706, 625, 2056, 494, 576, 22, 23, 929, 1618, 29, 702, 1401, 921, 534, 402, 923, 2161, 324, 2075, 277, 1250, 511, 1370, 1207, 919, 550, 657, 321, 71]",0
c44d11a614a32082,"[7641, 7239, 6936, 6148, 3186, 862, 2547, 538, 533, 921, 47, 2132, 48, 28, 693, 585, 1781, 1047, 590, 959, 1866, 2083, 1341, 646, 455, 1476, 1313, 347, 971, 501, 624, 379, 72]",0
e69df9069e91f0d6,"[8277, 7468, 7198, 6309, 2664, 1983, 985, 785, 896, 1027, 1659, 56, 761, 35, 29, 625, 1385, 864, 430, 1135, 1636, 2694, 432, 370, 1017, 540, 1837, 1629, 1168, 640, 402, 420, 72]",0
a94489cd5e00e3be,"[7848, 7662, 7367, 6457, 2840, 669, 2122, 851, 860, 53, 1076, 1786, 51, 65, 836, 1545, 653, 911, 530, 930, 2182, 2611, 459, 396, 1355, 548, 1702, 1520, 1142, 517, 716, 533, 75]",0
13c9fdd35f93826c,"[7938, 6814, 6515, 5752, 2377, 628, 798, 1698, 646, 50, 1007, 47, 1334, 52, 773, 1173, 794, 576, 323, 885, 1703, 2340, 388, 1023, 344, 503, 1470, 1306, 970, 592, 444, 293, 72]",0
07e9390c0920cd73,"[7753, 7541, 7213, 6321, 2677, 2080, 934, 757, 706, 811, 1759, 57, 45, 56, 548, 1513, 356, 948, 439, 953, 2068, 2702, 393, 329, 1244, 472, 1851, 1685, 1224, 562, 663, 593, 71]",0
e8f93b68ac8f49b5,"[7155, 6438, 6112, 5269, 2214, 799, 1705, 582, 626, 825, 1352, 36, 29, 29, 580, 1158, 786, 410, 317, 919, 1667, 1047, 528, 2188, 367, 322, 1376, 1206, 886, 566, 475, 272, 75]",0
02c17fb5b4e4e1a7,"[7695, 7534, 7222, 6411, 3022, 625, 586, 2390, 664, 37, 23, 48, 943, 1896, 703, 571, 1611, 961, 529, 1075, 1542, 2278, 999, 461, 358, 293, 1481, 1306, 928, 570, 486, 308, 74]",0
bc05ec1376c82712,"[7053, 6527, 6200, 5354, 2307, 1774, 669, 708, 733, 955, 1443, 30, 24, 26, 686, 1236, 739, 508, 446, 698, 1670, 375, 322, 1021, 1976, 489, 1285, 1131, 900, 462, 447, 387, 52]",0
8ac077897c912fff,"[7480, 7291, 6955, 6079, 2915, 2162, 779, 668, 689, 935, 1803, 67, 31, 26, 740, 602, 1539, 947, 515, 2237, 984, 2086, 1488, 798, 509, 454, 1523, 1373, 1062, 550, 578, 454, 57]",0
b78b190b2aa15ffe,"[7864, 6530, 6244, 5465, 1988, 2473, 633, 707, 1598, 863, 629, 517, 26, 1395, 410, 43, 877, 28, 463, 1014, 1781, 458, 1177, 411, 1894, 628, 1258, 1090, 746, 427, 491, 271, 75]",0
c1eb5e657055ccc8,"[8128, 7578, 7265, 6478, 3169, 724, 797, 675, 2446, 25, 75, 26, 710, 2115, 514, 398, 1815, 1094, 580, 916, 1497, 2247, 900, 524, 430, 369, 1455, 1259, 917, 454, 324, 413, 77]",0
597250bc03becf32,"[7559, 7230, 6916, 6099, 2624, 735, 783, 746, 1937, 51, 49, 45, 926, 1397, 661, 1216, 688, 529, 477, 1007, 1611, 379, 334, 2319, 1010, 577, 1590, 1423, 1066, 595, 384, 398, 70]",0
af1bdad5dd7d349b,"[7343, 6918, 6595, 5776, 2440, 1762, 846, 764, 816, 50, 52, 60, 838, 1235, 578, 1061, 688, 442, 323, 1056, 1952, 2413, 1195, 510, 608, 461, 1706, 1496, 1142, 674, 517, 382, 74]",0
cb8dbd64950c30a9,"[8190, 7653, 7383, 6426, 2895, 691, 2135, 856, 897, 40, 942, 47, 1778, 694, 66, 1500, 499, 978, 401, 1133, 1820, 517, 2490, 455, 972, 557, 1575, 1396, 991, 596, 352, 318, 72]",0
1d54b663ccde5634,"[7543, 7159, 6807, 5911, 2484, 1863, 766, 679, 833, 727, 1415, 46, 52, 32, 488, 1223, 765, 324, 408, 884, 1404, 326, 2440, 282, 880, 408, 1685, 1521, 1201, 429, 671, 446, 71]",0
6810d72ce9a39dc0,"[8320, 8040, 7528, 5131, 1970, 631, 1540, 505, 31, 652, 885, 1219, 36, 24, 606, 1041, 678, 436, 311, 782, 1564, 310, 268, 2019, 906, 405, 1188, 1019, 455, 717, 338, 332, 73]",0
5b0292eaaa77c79f,"[8163, 7891, 7535, 6653, 2959, 972, 829, 2260, 480, 58, 29, 1036, 1927, 59, 762, 1692, 592, 1022, 553, 1012, 1878, 2667, 413, 345, 1152, 411, 1755, 1572, 1218, 693, 648, 483, 76]",0
7e50e2a143e62668,"[7875, 7472, 7131, 6015, 2547, 1771, 1061, 841, 865, 1001, 1426, 46, 60, 52, 739, 1220, 799, 524, 364, 1312, 1831, 2392, 1079, 548, 604, 498, 1622, 1448, 1055, 570, 430, 436, 71]",0
6ceef4d7d4049139,"[8085, 6784, 6430, 5541, 2449, 2069, 759, 650, 651, 972, 1558, 56, 50, 57, 718, 1379, 839, 531, 485, 703, 1476, 1070, 549, 2267, 309, 266, 1711, 1545, 1185, 572, 477, 519, 72]",0
96a862e9feddb82c,"[9008, 7946, 7550, 6508, 2895, 850, 972, 2228, 778, 53, 58, 927, 1906, 57, 644, 1638, 461, 959, 563, 949, 1603, 2558, 436, 971, 459, 369, 1838, 1627, 1235, 575, 461, 587, 93]",0
5e0cc0d7d6c9a734,"[8763, 8328, 7954, 7012, 3309, 2717, 815, 776, 817, 66, 60, 929, 64, 2223, 644, 517, 1666, 906, 635, 1304, 1873, 613, 2539, 532, 1221, 642, 1731, 1523, 1186, 593, 502, 524, 80]",0
18ee69e4c446e07e,"[7207, 6902, 6593, 5763, 2408, 1743, 787, 797, 705, 50, 30, 55, 1072, 1256, 808, 1078, 691, 628, 334, 1168, 2007, 471, 2328, 376, 1312, 633, 1505, 1326, 1005, 594, 590, 362, 77]",0
47fc09a904d6ebc6,"[8179, 7881, 7443, 6649, 3213, 874, 2503, 555, 769, 60, 51, 29, 974, 1979, 698, 518, 1514, 921, 462, 1351, 2000, 2477, 1411, 624, 744, 555, 1622, 1412, 1049, 553, 587, 398, 80]",0
0b67803a168d3347,"[6916, 6674, 6371, 5548, 2296, 1097, 466, 1539, 780, 54, 795, 1215, 74, 54, 583, 1047, 444, 661, 336, 967, 1985, 2294, 422, 1278, 380, 578, 1490, 1327, 1001, 535, 610, 409, 72]",0
9c01821175a14533,"[8241, 7809, 7389, 6560, 3108, 809, 2336, 695, 763, 32, 1018, 1948, 29, 57, 764, 594, 1607, 972, 516, 956, 2053, 2474, 1353, 461, 540, 378, 1913, 1694, 1287, 659, 715, 544, 96]",0
8e84ad5e2bb3bff9,"[8102, 7860, 7439, 6672, 3151, 2407, 846, 697, 866, 1125, 2028, 27, 26, 59, 776, 1683, 556, 1022, 564, 1204, 2322, 1430, 2533, 633, 551, 448, 1839, 1651, 1274, 618, 706, 553, 79]",0
37c6c42db57a9a0d,"[9057, 8575, 8094, 7216, 3361, 944, 2607, 928, 780, 50, 1168, 64, 2171, 43, 825, 1854, 639, 949, 782, 1262, 2752, 1978, 539, 1349, 444, 705, 1748, 1512, 1084, 507, 578, 475, 88]",0
3f574055e1ccec45,"[8058, 7154, 6782, 6000, 2745, 755, 2066, 602, 585, 806, 1721, 70, 24, 25, 558, 1463, 394, 895, 476, 1285, 1868, 2393, 1397, 494, 433, 677, 1661, 1487, 1129, 570, 633, 474, 76]",0
fdf0e7499a9e3b28,"[8771, 8226, 7861, 6851, 2969, 2288, 899, 717, 694, 951, 1886, 51, 50, 49, 662, 1559, 490, 986, 460, 1123, 2173, 552, 2648, 466, 1309, 611, 1766, 1563, 1125, 649, 654, 406, 81]",0
ee4d6e1f27ff99f7,"[7178, 6871, 6540, 5779, 2704, 2018, 643, 673, 744, 756, 43, 1670, 21, 49, 510, 379, 1391, 935, 379, 1111, 2001, 1363, 712, 2193, 460, 408, 1631, 1464, 1090, 635, 596, 386, 71]",0
6efc0a85e8fbdcbc,"[7324, 6860, 6522, 5706, 2230, 827, 1643, 783, 767, 45, 711, 1284, 42, 55, 519, 1122, 732, 363, 337, 913, 410, 372, 1956, 2496, 1244, 558, 1658, 1493, 1120, 546, 603, 484, 73]",0
8ce1bfbb3bde816b,"[7246, 6726, 6391, 5730, 1845, 2337, 626, 598, 730, 1534, 563, 47, 521, 48, 1330, 402, 60, 783, 475, 878, 1647, 1059, 398, 287, 250, 2282, 615, 1607, 1440, 1074, 616, 377, 71]",0
1ab30e9e4e476fd7,"[7288, 6446, 6155, 5440, 2694, 713, 682, 797, 1986, 50, 52, 59, 923, 1510, 643, 1287, 840, 482, 368, 923, 1643, 1784, 987, 424, 332, 291, 1205, 1043, 750, 394, 521, 310, 70]",0
343fc56f367bf0a2,"[7695, 7183, 6821, 6008, 2475, 936, 1890, 761, 641, 53, 60, 28, 773, 1337, 523, 1172, 788, 361, 330, 1032, 1786, 2324, 395, 1190, 339, 509, 1674, 1494, 1134, 516, 595, 512, 79]",0
da0b9aa9670d4195,"[8366, 7897, 7572, 6548, 2928, 695, 2329, 864, 809, 44, 30, 958, 1839, 57, 698, 1612, 521, 1082, 425, 1085, 1959, 2649, 1107, 466, 513, 399, 1730, 1565, 1145, 500, 517, 548, 73]",0
79b742dbf79cfe90,"[8231, 7301, 6967, 6163, 2713, 584, 2037, 549, 597, 24, 67, 32, 695, 1629, 461, 379, 1348, 876, 383, 1310, 1830, 2340, 1165, 527, 676, 424, 1565, 1402, 1021, 495, 443, 451, 71]",0
ac966f4dfd7931a1,"[6904, 6787, 6482, 5702, 2139, 643, 1566, 539, 666, 884, 1254, 64, 48, 46, 630, 1070, 714, 493, 308, 836, 1571, 1073, 473, 309, 2400, 260, 1498, 542, 1304, 999, 511, 431, 71]",0
1777cdbe865a2b67,"[7012, 6685, 6372, 5614, 679, 2343, 1694, 578, 594, 54, 46, 816, 56, 1300, 587, 1095, 734, 443, 308, 983, 2286, 1831, 421, 363, 1607, 1221, 1444, 538, 1100, 512, 589, 507, 72]",0
72d281cafbb5c47c,"[8277, 7629, 7309, 6303, 2930, 2303, 836, 983, 796, 1065, 1968, 68, 61, 784, 62, 1784, 1237, 596, 456, 815, 2280, 1671, 409, 338, 1082, 415, 1488, 1272, 873, 475, 615, 323, 82]",0
6ca5b14afd84eb02,"[7479, 6903, 6596, 5749, 2544, 924, 896, 1899, 732, 50, 49, 54, 767, 1541, 482, 1341, 801, 396, 486, 1062, 2190, 2229, 379, 1501, 321, 442, 1595, 1422, 1064, 567, 1013, 395, 77]",0
58934af78f0a8ecf,"[9264, 8348, 7933, 7049, 3347, 630, 2621, 635, 671, 37, 32, 34, 1058, 2041, 749, 1749, 579, 1033, 597, 1251, 2086, 2593, 1444, 611, 679, 541, 1584, 1345, 996, 558, 668, 377, 83]",0
5027d04fe867a220,"[8529, 7479, 7138, 6391, 2640, 698, 798, 1891, 751, 58, 30, 1061, 70, 1461, 822, 1243, 826, 650, 339, 1194, 1979, 2609, 1289, 684, 539, 489, 1762, 1566, 1171, 607, 544, 471, 81]",0
23faf97fe7720d64,"[8481, 7185, 6877, 6129, 2539, 623, 1890, 653, 525, 44, 47, 51, 702, 1461, 452, 1260, 362, 754, 455, 894, 1631, 2460, 305, 1173, 266, 488, 1662, 1498, 1112, 531, 579, 496, 73]",0
48e080bf4f882907,"[7005, 6555, 6240, 5471, 2297, 1729, 842, 778, 772, 53, 49, 48, 969, 1171, 747, 986, 623, 574, 313, 976, 467, 427, 1762, 2232, 1139, 480, 1538, 1371, 1009, 491, 611, 414, 77]",0
69486fadc63698fd,"[7303, 6702, 6398, 5657, 2245, 1611, 976, 723, 666, 848, 1306, 59, 29, 57, 599, 1139, 765, 456, 324, 928, 1621, 352, 2431, 304, 919, 431, 1656, 1457, 1098, 644, 441, 367, 104]",0
59f3d7bd8d1ee450,"[16316, 15343, 14899, 12959, 5324, 3333, 3014, 3141, 2760, 2147, 2280, 35, 44, 37, 1254, 828, 891, 698, 361, 2796, 4056, 6463, 671, 577, 1097, 3574, 446, 3375, 577, 1308, 542, 651, 85]",0
1b610133ecb61894,"[30674, 29826, 26993, 25742, 3255, 10189, 3267, 3047, 65, 81, 60, 6394, 2792, 5938, 1194, 994, 4348, 3502, 741, 2978, 7653, 14431, 589, 501, 4988, 778, 11547, 6954, 4101, 4689, 3749, 809, 4412]",0
54be422d2fb99d71,"[8900, 7810, 7425, 6307, 2825, 736, 2060, 502, 874, 27, 26, 55, 1090, 1515, 885, 1307, 732, 772, 467, 1308, 2009, 2413, 1315, 616, 791, 515, 1574, 1400, 1012, 560, 469, 405, 73]",0
bf72d9b9ea369571,"[8718, 7863, 7440, 6554, 3146, 838, 586, 2244, 568, 25, 58, 54, 932, 1720, 669, 529, 1410, 800, 534, 1974, 1184, 2524, 1206, 568, 470, 418, 1698, 1527, 1073, 584, 590, 403, 77]",0
19d81875e847d124,"[7526, 7136, 6743, 5820, 2538, 951, 1853, 719, 829, 36, 25, 819, 33, 1540, 579, 436, 1302, 728, 464, 1321, 1644, 2309, 1005, 634, 634, 538, 1588, 1424, 994, 569, 306, 338, 72]",0
eb99515e0d75061c,"[7338, 6699, 6389, 5551, 2267, 1655, 856, 762, 585, 908, 1306, 45, 25, 42, 642, 1102, 710, 464, 331, 1097, 345, 1516, 296, 2171, 1039, 516, 1364, 1197, 808, 450, 438, 286, 73]",0
6fe81d75c60b25af,"[8527, 8025, 7683, 6725, 2991, 2176, 941, 844, 702, 50, 24, 870, 1779, 49, 572, 436, 1436, 836, 521, 1190, 1668, 486, 1033, 2666, 430, 590, 1779, 1612, 1128, 488, 367, 552, 73]",0
9e3d3424f3964658,"[8370, 7611, 7285, 6517, 2915, 651, 2204, 702, 651, 47, 27, 45, 887, 1585, 659, 1341, 531, 775, 481, 752, 417, 372, 1509, 2433, 949, 419, 1692, 1529, 1149, 598, 477, 468, 71]",0
aae8d5e52a9a7ecd,"[8489, 7522, 7187, 6262, 2995, 676, 2157, 694, 592, 57, 58, 28, 907, 1626, 629, 1370, 746, 471, 547, 1217, 1600, 2376, 401, 342, 890, 415, 1510, 1322, 878, 521, 430, 310, 89]",0
2913c1c7c551b95a,"[7901, 7227, 6893, 6060, 2573, 672, 2002, 739, 578, 824, 1613, 27, 25, 24, 582, 1338, 409, 773, 475, 1148, 1917, 1331, 694, 503, 2345, 453, 1504, 1336, 927, 564, 475, 366, 71]",0
a8b2e676705ec89e,"[7554, 7361, 7019, 6036, 2893, 497, 570, 519, 2162, 31, 27, 28, 872, 1750, 559, 439, 1417, 833, 455, 1000, 1666, 1147, 440, 2204, 500, 348, 1514, 1341, 900, 561, 443, 378, 75]",0
37f2ffcb0f0f289c,"[7926, 7247, 6965, 6103, 2635, 677, 754, 1980, 659, 60, 23, 21, 872, 1480, 628, 1245, 714, 458, 461, 906, 1689, 392, 2329, 1018, 426, 324, 1519, 1339, 549, 1005, 440, 481, 73]",0
f22647adc5a6631e,"[7446, 7130, 6839, 6079, 2744, 670, 447, 2080, 587, 24, 24, 22, 828, 1593, 605, 474, 1359, 842, 435, 947, 1934, 2223, 1256, 372, 333, 723, 1449, 1281, 988, 519, 434, 387, 72]",0
48b65e7f5b161939,"[8315, 7986, 7617, 6628, 3099, 874, 2245, 902, 516, 63, 25, 1011, 1765, 47, 737, 610, 1428, 821, 513, 1528, 2211, 2477, 1640, 787, 637, 561, 1542, 1355, 953, 476, 795, 409, 77]",0
7fa8e8911580e079,"[7036, 6888, 6565, 5817, 2560, 519, 1893, 438, 573, 22, 699, 1534, 36, 27, 477, 352, 1223, 674, 471, 968, 2345, 1916, 406, 1347, 1599, 320, 404, 1438, 1097, 601, 877, 407, 70]",0
3ecbc8605a188572,"[7193, 6689, 6395, 5595, 2462, 1798, 676, 667, 670, 22, 789, 1500, 43, 43, 584, 1265, 463, 755, 431, 1024, 1941, 2273, 1284, 665, 408, 361, 1625, 1425, 1081, 553, 569, 464, 91]",0
9210d77e6ceb0e09,"[7527, 6384, 6096, 5316, 479, 2154, 604, 1551, 516, 27, 24, 881, 1217, 22, 685, 1037, 568, 707, 283, 873, 1737, 2135, 333, 1150, 296, 511, 1344, 1182, 835, 566, 489, 278, 71]",0
78b2ff19d9d4da73,"[7890, 6772, 6487, 5888, 2497, 1774, 503, 558, 457, 21, 23, 27, 923, 1272, 729, 1080, 606, 725, 296, 907, 1778, 1160, 578, 407, 2346, 371, 1417, 1242, 526, 878, 452, 383, 70]",0
426a1b4e011bfc57,"[6934, 6747, 6448, 5701, 2480, 1842, 540, 635, 543, 44, 24, 774, 40, 1340, 582, 1162, 464, 694, 419, 1030, 1626, 419, 1134, 381, 585, 2164, 1458, 1295, 930, 508, 505, 343, 70]",0
9ac0976122f5cda9,"[7724, 6594, 6303, 5583, 2367, 547, 644, 1748, 585, 54, 22, 39, 934, 1151, 704, 948, 619, 576, 281, 1148, 1690, 2274, 1187, 666, 504, 435, 1563, 1378, 1014, 561, 468, 373, 83]",0
1702fd7b3ae13df1,"[7941, 6627, 6349, 5641, 2609, 538, 1959, 664, 462, 48, 40, 23, 1043, 1476, 806, 1279, 764, 625, 435, 1089, 1820, 2153, 1514, 1199, 376, 1349, 483, 307, 1007, 517, 632, 404, 72]",0
548f509d8c035df4,"[8096, 7294, 6991, 6236, 2729, 640, 617, 2019, 665, 22, 21, 23, 836, 1498, 627, 1258, 455, 741, 437, 990, 1710, 2443, 1028, 575, 389, 352, 1825, 1658, 1306, 724, 381, 495, 74]",0
c2b28e7da3cbc238,"[8637, 7163, 6708, 5528, 2556, 652, 1854, 413, 505, 24, 43, 45, 709, 1383, 508, 407, 1179, 775, 328, 893, 1613, 1014, 1955, 485, 348, 267, 1257, 1101, 841, 482, 358, 401, 57]",0
14ea0ffb0b8eed88,"[8277, 7416, 7086, 5554, 2395, 655, 1791, 752, 567, 44, 24, 42, 717, 1370, 511, 388, 1156, 636, 422, 1143, 1527, 2126, 1001, 506, 550, 430, 1351, 1187, 841, 403, 407, 389, 71]",0
be6b4fe45b363490,"[7503, 6655, 6315, 5495, 2430, 682, 1780, 523, 459, 46, 46, 27, 995, 1271, 771, 621, 1085, 742, 291, 1216, 1828, 1203, 631, 2116, 532, 453, 1330, 1165, 821, 434, 525, 316, 71]",0
dd96d1d78e52bdf5,"[8750, 7792, 7402, 6355, 2681, 782, 712, 2013, 884, 53, 809, 1687, 92, 73, 524, 1378, 896, 367, 385, 1305, 1951, 2366, 1163, 503, 648, 441, 1599, 1430, 1005, 437, 441, 506, 72]",0
5fc8fdcd5476911a,"[7648, 7245, 6932, 6030, 2551, 685, 1967, 672, 435, 42, 24, 54, 1096, 1435, 852, 1223, 729, 685, 424, 1113, 1961, 2491, 1308, 540, 723, 468, 1631, 1464, 1140, 575, 500, 481, 72]",0
9b9ee197d0bbb031,"[7215, 6776, 6476, 5583, 2420, 1756, 675, 613, 655, 945, 1381, 21, 33, 24, 716, 1148, 601, 666, 428, 959, 1842, 2180, 397, 1202, 358, 662, 1486, 1266, 902, 497, 456, 353, 118]",0
14758d44c3330a0d,"[7304, 6849, 6548, 5724, 2492, 495, 1854, 775, 488, 21, 22, 23, 830, 1451, 566, 1211, 385, 795, 337, 971, 2366, 2000, 448, 402, 1282, 1560, 511, 1367, 1043, 612, 694, 387, 97]",0
610b63e1938afc59,"[8288, 7500, 7195, 6414, 2559, 640, 1811, 561, 531, 44, 951, 1467, 24, 23, 746, 607, 1251, 824, 347, 1073, 1883, 2838, 449, 1214, 386, 617, 2036, 1847, 1524, 1094, 520, 351, 72]",0
c096869f9066d3c0,"[7682, 6590, 6301, 5606, 535, 2782, 625, 2134, 545, 44, 22, 25, 963, 1594, 691, 1367, 829, 495, 460, 1477, 1852, 763, 991, 452, 1200, 1034, 334, 280, 737, 428, 495, 265, 71]",0
35591a87c88d4c50,"[7846, 7457, 7137, 6265, 2639, 688, 603, 1935, 662, 54, 29, 57, 862, 1342, 610, 1084, 495, 706, 320, 1191, 1966, 2552, 482, 433, 1387, 769, 1713, 1498, 1124, 627, 521, 406, 77]",0
e8240080ca22be36,"[6280, 6134, 5841, 5240, 2092, 499, 707, 1480, 613, 43, 23, 796, 25, 1181, 585, 998, 644, 402, 301, 842, 1815, 1242, 413, 634, 2339, 370, 1485, 1301, 954, 517, 522, 367, 88]",0
21d3c309da851bdc,"[8216, 7259, 6929, 6243, 2877, 621, 2187, 628, 600, 46, 52, 41, 969, 1656, 709, 1342, 518, 855, 381, 937, 1609, 2619, 1142, 542, 354, 295, 1834, 1664, 1312, 859, 539, 372, 73]",0
a372c1527318483c,"[8650, 7977, 7629, 6694, 3031, 809, 682, 2295, 689, 49, 25, 30, 1108, 1766, 854, 656, 1394, 872, 393, 859, 1641, 452, 2527, 387, 1146, 460, 1718, 1551, 1087, 588, 613, 425, 72]",0
f7ea45a3b1ce3946,"[7241, 6759, 6447, 5692, 2439, 494, 1843, 765, 487, 21, 774, 1452, 25, 24, 569, 460, 1212, 677, 437, 1123, 1471, 2403, 844, 430, 402, 321, 1660, 1491, 1051, 465, 370, 502, 75]",0
06bb65975deadfb9,"[7282, 6810, 6498, 5742, 2558, 724, 1857, 998, 658, 43, 791, 1459, 43, 24, 553, 1223, 724, 407, 435, 1076, 2280, 1785, 504, 459, 1242, 746, 1589, 1424, 1069, 501, 447, 509, 71]",0
19dba6f586ce4fc4,"[7212, 7084, 6779, 5996, 2758, 509, 2063, 449, 574, 23, 24, 25, 932, 1515, 747, 632, 1271, 726, 479, 1133, 2003, 2197, 1387, 883, 453, 402, 1407, 1238, 898, 416, 434, 457, 71]",0
9e34870c22cbace4,"[6836, 6686, 6391, 5724, 2364, 1801, 613, 528, 584, 682, 1417, 51, 53, 26, 492, 397, 1229, 732, 444, 860, 365, 321, 1698, 2297, 1031, 403, 1449, 1285, 583, 932, 493, 394, 71]",0
113d9402d9f5c1ee,"[8125, 7134, 6823, 5986, 2863, 599, 2174, 504, 574, 48, 30, 53, 668, 1594, 476, 373, 1378, 749, 559, 1897, 991, 2143, 1278, 722, 431, 385, 1348, 1173, 823, 503, 507, 275, 72]",0
a8ed300e78bd5481,"[7915, 6666, 6377, 5647, 2302, 1669, 497, 596, 458, 22, 28, 983, 1212, 23, 763, 1009, 662, 562, 291, 995, 1809, 2407, 440, 1135, 396, 667, 1560, 1371, 973, 533, 383, 358, 73]",0
d07d3943e76ecdc7,"[8040, 7174, 6847, 6107, 2686, 585, 2036, 751, 533, 47, 25, 59, 937, 1596, 688, 1374, 535, 851, 458, 953, 1838, 450, 1224, 2333, 634, 403, 1604, 1433, 1033, 560, 545, 388, 71]",0
583b22de11dd6a78,"[7663, 7398, 7092, 6325, 2945, 523, 490, 2273, 577, 26, 32, 27, 1184, 1704, 890, 1415, 694, 900, 398, 1109, 1747, 2159, 496, 1096, 424, 511, 1239, 1031, 508, 680, 295, 331, 80]",0
8613e3e391b06cc3,"[8122, 7980, 7492, 6578, 2907, 937, 772, 2261, 657, 59, 26, 1081, 1877, 55, 807, 1557, 872, 614, 596, 1137, 1963, 2447, 1277, 584, 518, 617, 1584, 1383, 983, 612, 578, 295, 82]",0
33203d1e0d4be2a5,"[7947, 7635, 7178, 6280, 2972, 848, 895, 2262, 688, 51, 27, 56, 1097, 1872, 769, 1579, 913, 516, 465, 1317, 2089, 2352, 1422, 711, 874, 617, 1526, 1357, 884, 407, 387, 442, 74]",0
25e65a8f284e6a1e,"[7164, 7058, 6728, 5934, 2407, 1734, 592, 530, 556, 54, 26, 1058, 66, 1285, 784, 1032, 685, 603, 297, 1163, 1836, 2480, 514, 1211, 440, 660, 1740, 1540, 1171, 613, 464, 475, 84]",0
3dee3fbd811574c0,"[7935, 7014, 6644, 5923, 2575, 629, 583, 529, 1780, 27, 49, 65, 895, 1301, 650, 1088, 705, 468, 300, 1112, 1820, 2335, 1190, 716, 439, 357, 1437, 1271, 990, 524, 428, 420, 74]",0
5db92b387c3e7f5d,"[8756, 8597, 8107, 7133, 3352, 982, 857, 2607, 829, 83, 61, 73, 1169, 2053, 792, 1704, 593, 1045, 534, 1250, 1956, 2561, 1292, 512, 634, 445, 1790, 1571, 1133, 573, 567, 460, 86]",0
0ef76f3d49ac5492,"[8547, 8115, 7485, 6126, 2546, 576, 573, 1859, 937, 58, 48, 1215, 1537, 67, 870, 1261, 782, 678, 382, 1174, 1937, 2498, 416, 1228, 351, 487, 1592, 1386, 955, 454, 662, 450, 93]",0
9f3d3d88bcc67955,"[9153, 7802, 7271, 5791, 2326, 590, 1780, 569, 645, 42, 898, 1392, 27, 45, 666, 1206, 531, 714, 442, 930, 1658, 2308, 1147, 430, 649, 369, 1632, 1464, 1088, 632, 407, 359, 71]",0
5fa1e5ee4ade0db3,"[9134, 8359, 8003, 6941, 3130, 713, 776, 2336, 634, 59, 48, 40, 1015, 1888, 649, 1569, 928, 430, 544, 1245, 1855, 2613, 1199, 504, 557, 439, 1671, 1491, 1101, 531, 559, 456, 79]",0
0a7b269ebc0ea93b,"[7518, 6825, 6522, 5658, 2288, 633, 1685, 674, 590, 856, 1342, 22, 24, 24, 668, 1156, 509, 748, 353, 738, 1559, 352, 2298, 300, 879, 409, 1549, 1385, 1110, 567, 423, 479, 71]",0
8840940cfedf0c4f,"[8441, 7631, 7246, 6235, 2810, 679, 2039, 497, 589, 33, 995, 51, 64, 1689, 706, 1427, 815, 525, 514, 1303, 1695, 2413, 500, 433, 1040, 574, 1643, 1472, 1014, 558, 390, 395, 73]",0
9c59a93c1b16f2c1,"[7491, 6906, 6613, 5827, 2755, 2143, 705, 814, 648, 594, 1792, 47, 24, 45, 413, 307, 1514, 913, 460, 1233, 1452, 2186, 986, 540, 605, 455, 1534, 1372, 1021, 520, 319, 413, 71]",0
273aab23071ae4dd,"[8360, 7988, 7651, 6576, 2931, 888, 2223, 801, 787, 29, 55, 1123, 1826, 28, 806, 1542, 851, 621, 582, 959, 1806, 398, 1105, 2440, 342, 559, 1592, 1426, 997, 593, 477, 353, 71]",0
244ecd0f8f752d21,"[7045, 5951, 5698, 4993, 2275, 1962, 503, 478, 321, 51, 52, 27, 823, 1452, 637, 1270, 825, 478, 379, 997, 1104, 1470, 417, 2041, 1512, 433, 1350, 352, 987, 641, 584, 322, 71]",0
614eaa66bcf5c763,"[10911, 9724, 9065, 7645, 3421, 1210, 1599, 1029, 2392, 1039, 1921, 68, 53, 737, 1587, 570, 814, 36, 657, 1032, 1564, 1037, 603, 491, 423, 2842, 1847, 1677, 353, 1214, 524, 598, 72]",0
4ce62e1fdf2e56d3,"[8238, 7780, 7378, 6320, 3062, 666, 2288, 792, 727, 28, 24, 59, 1372, 1714, 1023, 1416, 807, 833, 500, 1195, 1856, 2330, 1185, 523, 418, 1646, 349, 1461, 962, 459, 587, 444, 74]",0
